Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
14	4	2009	21.0	37.4	0.0	5.2
15	4	2009	23.2	38.8	0.0	6.3
16	4	2009	22.8	38.8	0.0	5.6
17	4	2009	24.4	39.8	0.0	6.2
18	4	2009	24.5	40.0	0.0	5.9
19	4	2009	25.0	40.0	0.0	6.5
20	4	2009	24.2	39.0	0.0	5.7
21	4	2009	26.2	40.3	0.0	7.0
22	4	2009	27.5	40.7	0.0	6.9
23	4	2009	23.0	38.4	0.0	5.4
24	4	2009	22.7	39.9	0.0	6.7
25	4	2009	26.7	40.2	0.0	6.5
26	4	2009	24.5	38.3	0.0	6.0
27	4	2009	23.2	38.4	0.0	5.7
28	4	2009	21.3	39.2	0.0	6.1
29	4	2009	23.4	40.4	0.0	6.9
30	4	2009	25.2	40.6	0.0	6.9
1	5	2009	25.8	40.3	0.0	5.7
2	5	2009	26.1	41.7	0.0	7.2
3	5	2009	23.8	42.0	0.0	6.9
4	5	2009	23.3	42.0	0.0	7.2
5	5	2009	23.3	41.5	0.0	8.8
6	5	2009	23.6	39.0	1.9	7.1
7	5	2009	23.6	38.8	0.0	6.2
8	5	2009	27.4	40.5	0.0	7.0
9	5	2009	25.1	39.2	0.0	5.6
10	5	2009	26.2	41.0	0.0	7.2
11	5	2009	21.6	41.2	0.0	7.6
12	5	2009	21.6	41.0	0.0	7.7
13	5	2009	24.9	42.0	0.0	7.3
14	5	2009	26.3	42.2	0.0	7.5
15	5	2009	24.1	41.0	3.2	7.7
16	5	2009	24.6	39.6	0.2	6.6
17	5	2009	25.5	40.2	0.5	7.0
18	5	2009	25.5	40.4	0.0	7.1
19	5	2009	28.4	38.2	0.0	5.6
20	5	2009	24.4	39.8	0.0	7.2
21	5	2009	24.2	34.5	0.0	3.5
22	5	2009	23.0	39.0	3.1	6.9
23	5	2009	25.0	37.0	0.0	6.5
24	5	2009	26.2	39.5	0.8	7.4
25	5	2009	26.0	39.4	0.6	7.2
26	5	2009	25.4	39.8	0.0	7.8
27	5	2009	25.4	39.0	0.0	6.7
28	5	2009	27.0	39.5	0.4	6.5
29	5	2009	27.6	40.6	0.0	7.2
30	5	2009	27.0	41.0	0.0	7.8
31	5	2009	27.4	39.2	0.0	5.8
1	6	2009	25.7	39.8	0.0	7.4
2	6	2009	25.0	37.7	0.0	7.4
3	6	2009	25.2	38.0	0.6	6.3
4	6	2009	27.2	38.4	0.0	7.7
5	6	2009	27.0	38.8	0.0	7.9
6	6	2009	23.2	38.4	5.0	7.9
7	6	2009	23.0	35.8	0.0	6.5
8	6	2009	21.6	35.0	58.2	5.8
9	6	2009	24.4	35.2	0.0	5.6
10	6	2009	25.8	37.2	0.0	6.8
11	6	2009	27.6	38.6	0.0	6.1
12	6	2009	22.5	35.0	3.2	4.3
13	6	2009	25.0	35.7	1.8	6.6
14	6	2009	25.2	36.8	0.0	7.0
15	6	2009	24.2	37.8	3.2	6.7
16	6	2009	25.0	38.0	0.0	6.5
17	6	2009	24.3	38.0	0.0	6.6
18	6	2009	21.2	38.0	11.4	6.6
19	6	2009	23.2	37.3	8.2	6.6
20	6	2009	25.4	35.8	0.0	6.0
21	6	2009	20.5	36.3	5.2	6.3
22	6	2009	24.2	32.7	0.0	3.9
23	6	2009	24.2	34.2	0.0	6.0
24	6	2009	24.5	35.6	0.0	7.0
25	6	2009	25.5	35.7	0.0	6.5
26	6	2009	25.0	33.8	0.0	4.5
27	6	2009	24.5	34.9	0.8	5.9
28	6	2009	25.2	34.5	0.0	5.0
29	6	2009	24.2	31.4	0.0	3.3
30	6	2009	25.0	35.4	0.0	6.3
1	7	2009	25.6	35.7	0.0	5.7
2	7	2009	25.4	33.4	0.0	4.3
3	7	2009	24.0	33.7	0.0	5.0
4	7	2009	23.6	33.3	0.0	4.4
5	7	2009	22.5	33.6	1.6	5.4
6	7	2009	22.8	33.6	0.6	5.1
7	7	2009	23.4	32.7	10.4	5.4
8	7	2009	22.8	29.3	10.2	3.3
9	7	2009	22.4	28.7	1.3	3.2
10	7	2009	23.2	28.8	9.4	3.1
11	7	2009	23.0	28.8	0.2	3.0
12	7	2009	22.9	32.7	0.6	5.5
13	7	2009	23.8	33.7	0.0	6.1
14	7	2009	23.4	32.2	5.0	3.9
15	7	2009	23.0	29.2	0.3	3.2
16	7	2009	23.0	27.2	3.4	2.6
17	7	2009	23.5	31.4	0.0	4.4
18	7	2009	23.2	33.2	0.0	6.1
19	7	2009	23.5	34.3	0.0	6.5
20	7	2009	24.4	33.6	0.0	5.9
21	7	2009	22.6	31.3	11.8	3.9
22	7	2009	22.4	28.2	4.0	3.2
23	7	2009	23.3	28.2	0.0	2.9
24	7	2009	22.6	32.2	0.0	6.0
25	7	2009	23.0	32.6	0.0	5.6
26	7	2009	24.0	34.0	0.0	6.3
27	7	2009	23.5	31.8	0.0	4.6
28	7	2009	23.2	31.8	0.0	4.1
29	7	2009	23.5	32.8	0.4	5.4
30	7	2009	23.8	32.4	0.0	4.0
31	7	2009	24.4	34.0	0.0	4.7
1	8	2009	24.2	32.8	0.0	4.3
2	8	2009	24.6	32.7	0.0	5.1
3	8	2009	23.6	32.9	0.0	4.6
4	8	2009	23.8	34.4	0.0	5.9
5	8	2009	24.0	34.9	0.0	6.2
6	8	2009	23.5	33.3	0.0	5.2
7	8	2009	24.6	35.0	0.0	6.4
8	8	2009	24.6	35.0	0.0	5.9
9	8	2009	23.6	32.8	0.0	4.5
10	8	2009	24.0	28.3	2.1	2.5
11	8	2009	22.0	30.6	12.9	3.4
12	8	2009	23.5	26.9	1.0	2.2
13	8	2009	24.3	30.2	0.2	2.7
14	8	2009	24.5	32.2	0.0	3.6
15	8	2009	24.5	31.9	0.0	4.1
16	8	2009	22.4	29.2	0.8	2.7
17	8	2009	24.3	32.2	0.0	4.9
18	8	2009	22.2	32.2	45.8	3.8
19	8	2009	23.8	31.2	0.0	4.6
20	8	2009	21.0	32.0	91.4	5.4
21	8	2009	23.5	25.9	6.0	2.1
22	8	2009	23.4	30.0	0.0	3.3
23	8	2009	23.0	33.0	0.0	4.7
24	8	2009	22.4	28.8	41.1	3.6
25	8	2009	22.1	27.5	20.7	2.8
26	8	2009	21.2	28.0	76.1	3.0
27	8	2009	21.0	26.8	27.5	2.6
28	8	2009	21.0	29.0	1.8	3.6
29	8	2009	22.0	29.5	0.0	4.6
30	8	2009	22.2	30.5	0.0	5.1
31	8	2009	20.5	30.8	92.8	5.6
1	9	2009	23.0	26.6	4.0	2.2
2	9	2009	22.2	28.2	121.5	2.7
3	9	2009	22.6	26.2	9.6	2.2
4	9	2009	22.6	28.7	0.0	3.3
5	9	2009	22.6	28.6	0.4	3.6
6	9	2009	22.5	27.2	14.6	2.7
7	9	2009	22.2	28.6	10.9	3.3
8	9	2009	23.0	28.3	2.0	3.4
9	9	2009	21.4	30.4	3.4	4.3
10	9	2009	22.5	30.8	0.0	5.3
11	9	2009	22.5	31.0	0.0	5.2
12	9	2009	22.8	31.2	0.0	4.5
13	9	2009	23.4	33.0	4.8	5.1
14	9	2009	23.6	32.2	0.0	3.8
15	9	2009	21.4	32.4	0.0	4.1
16	9	2009	23.5	32.0	0.0	4.8
17	9	2009	22.2	32.4	0.0	5.1
18	9	2009	20.4	31.8	0.0	4.6
19	9	2009	22.0	32.4	0.0	5.0
20	9	2009	22.2	32.6	0.0	4.0
21	9	2009	23.7	33.2	0.0	4.2
22	9	2009	23.4	31.4	19.0	3.9
23	9	2009	23.2	32.7	0.0	4.4
24	9	2009	22.2	33.2	10.4	4.2
25	9	2009	22.6	33.4	0.0	5.1
26	9	2009	23.5	33.0	0.0	5.1
27	9	2009	22.2	33.3	0.2	5.4
28	9	2009	21.6	27.4	9.8	2.7
29	9	2009	22.0	31.2	13.2	4.6
30	9	2009	22.6	28.8	40.8	2.6
1	10	2009	23.5	29.0	13.5	2.8
2	10	2009	23.8	30.2	20.0	2.9
3	10	2009	23.0	28.4	24.6	2.7
4	10	2009	22.8	27.0	2.0	2.1
5	10	2009	22.2	28.8	0.0	3.9
6	10	2009	22.4	28.8	0.0	3.7
7	10	2009	23.0	28.8	0.0	3.3
8	10	2009	21.7	30.6	0.0	3.8
9	10	2009	22.1	29.8	0.0	3.2
10	10	2009	21.4	30.7	0.0	4.1
11	10	2009	22.5	31.2	0.0	4.2
12	10	2009	21.6	30.2	0.0	3.4
13	10	2009	20.1	32.0	0.0	4.3
14	10	2009	19.0	31.4	0.0	4.3
15	10	2009	18.4	32.2	0.0	4.3
16	10	2009	19.2	31.8	0.0	4.3
17	10	2009	19.2	32.0	0.0	4.2
18	10	2009	20.7	32.5	0.0	4.4
19	10	2009	20.2	32.6	0.0	4.1
20	10	2009	17.0	33.0	0.0	4.3
21	10	2009	17.4	33.4	0.0	4.5
22	10	2009	17.2	32.5	0.0	4.6
23	10	2009	15.9	32.0	0.0	4.2
24	10	2009	14.7	30.8	0.0	4.2
25	10	2009	14.0	30.7	0.0	4.0
26	10	2009	14.7	30.4	0.0	4.0
27	10	2009	15.5	30.4	0.0	4.3
28	10	2009	16.5	30.8	0.0	4.0
29	10	2009	17.7	30.8	0.0	4.4
30	10	2009	21.0	30.4	0.0	3.3
31	10	2009	18.5	30.8	0.0	2.7
1	11	2009	14.0	31.6	0.0	4.1
2	11	2009	14.5	31.0	0.0	4.2
3	11	2009	14.3	31.2	0.0	4.1
4	11	2009	17.2	30.8	0.0	4.1
5	11	2009	21.0	30.7	0.0	4.1
6	11	2009	21.0	29.7	0.0	4.2
7	11	2009	21.8	29.5	0.0	3.4
8	11	2009	21.7	29.2	0.0	3.3
9	11	2009	21.8	27.4	0.2	2.2
10	11	2009	20.4	26.2	0.0	2.1
11	11	2009	22.4	28.9	0.6	3.5
12	11	2009	21.7	28.6	1.4	3.5
13	11	2009	23.4	30.2	0.8	3.6
14	11	2009	20.5	30.8	0.0	4.4
15	11	2009	20.1	30.7	0.0	3.8
16	11	2009	21.6	31.0	0.0	3.8
17	11	2009	23.1	30.5	0.0	3.1
18	11	2009	22.6	28.7	23.2	2.2
19	11	2009	21.5	26.7	18.0	1.8
20	11	2009	18.1	27.8	0.0	2.6
21	11	2009	15.8	28.6	0.0	3.3
22	11	2009	13.7	28.5	0.0	3.2
23	11	2009	14.8	29.2	0.0	3.2
24	11	2009	17.4	29.4	0.0	3.5
25	11	2009	18.2	30.4	0.0	3.5
26	11	2009	15.5	29.3	0.0	3.1
27	11	2009	15.0	30.1	0.0	3.3
28	11	2009	12.0	28.7	0.0	3.7
29	11	2009	11.6	27.4	0.0	3.6
30	11	2009	11.0	27.0	0.0	3.2
1	12	2009	11.6	27.2	0.0	3.2
2	12	2009	11.4	27.6	0.0	3.3
3	12	2009	11.6	27.8	0.0	3.3
4	12	2009	14.2	29.3	0.0	3.3
5	12	2009	14.8	29.0	0.0	3.1
6	12	2009	12.8	28.6	0.0	3.1
7	12	2009	12.6	28.3	0.0	3.3
8	12	2009	15.1	28.8	0.0	3.5
9	12	2009	13.1	29.3	0.0	3.8
10	12	2009	14.0	28.2	0.0	3.5
11	12	2009	14.4	28.1	0.0	3.2
12	12	2009	13.4	28.3	0.0	3.4
13	12	2009	14.6	28.9	0.0	3.3
14	12	2009	14.5	28.3	0.0	3.4
15	12	2009	13.7	28.4	0.0	3.4
16	12	2009	14.2	29.4	0.0	3.5
17	12	2009	17.4	27.3	0.0	3.1
18	12	2009	15.2	28.6	0.0	4.1
19	12	2009	14.6	28.6	0.0	3.4
20	12	2009	14.3	27.6	0.0	3.2
21	12	2009	15.0	28.2	0.0	3.5
22	12	2009	16.0	27.4	0.0	3.2
23	12	2009	13.5	28.3	0.0	3.1
24	12	2009	9.2	27.5	0.0	3.5
25	12	2009	8.4	27.0	0.0	3.3
26	12	2009	10.6	26.5	0.0	3.2
27	12	2009	12.4	27.5	0.0	3.2
28	12	2009	15.4	27.2	0.0	3.3
29	12	2009	19.6	27.4	0.0	3.2
30	12	2009	17.7	25.4	7.4	2.2
31	12	2009	15.0	26.6	0.0	2.8
1	1	2010	16.2	27.7	0.0	3.3
2	1	2010	13.3	27.2	0.0	3.5
3	1	2010	11.2	27.7	0.0	3.5
4	1	2010	11.2	28.8	0.0	3.2
5	1	2010	13.5	29.7	0.0	3.4
6	1	2010	13.2	29.3	0.0	3.4
7	1	2010	10.0	27.6	0.0	3.5
8	1	2010	11.9	26.8	0.0	3.6
9	1	2010	16.0	27.4	0.0	3.1
10	1	2010	19.5	26.6	0.0	2.5
11	1	2010	17.2	28.0	0.0	3.1
12	1	2010	19.2	27.9	0.0	3.0
13	1	2010	19.6	28.8	0.0	2.7
14	1	2010	19.4	25.3	39.0	1.7
15	1	2010	20.0	26.2	0.0	1.8
16	1	2010	15.4	25.8	0.0	2.5
17	1	2010	14.2	27.7	0.0	3.4
18	1	2010	14.2	28.5	0.0	3.4
19	1	2010	12.5	28.7	0.0	3.2
20	1	2010	10.6	28.7	0.0	3.5
21	1	2010	9.0	27.8	0.0	3.5
22	1	2010	8.6	28.0	0.0	3.5
23	1	2010	12.0	27.6	0.0	3.6
24	1	2010	12.0	27.3	0.0	3.7
25	1	2010	15.0	27.3	0.0	3.3
26	1	2010	16.7	27.6	0.0	3.4
27	1	2010	12.0	27.3	0.0	3.8
28	1	2010	15.0	27.3	0.0	3.3
29	1	2010	16.7	27.6	0.0	3.4
30	1	2010	15.4	27.8	0.0	3.4
31	1	2010	11.3	28.2	0.0	3.7
1	2	2010	12.0	29.3	0.0	4.0
2	2	2010	13.5	28.8	0.0	4.2
3	2	2010	14.0	29.4	0.0	4.7
4	2	2010	15.0	30.6	0.0	4.9
5	2	2010	13.5	29.9	0.0	4.7
6	2	2010	14.6	29.8	0.0	4.3
7	2	2010	14.4	29.9	0.0	3.7
8	2	2010	14.5	29.5	0.0	3.9
9	2	2010	15.0	30.2	0.0	4.2
10	2	2010	15.9	31.8	0.0	4.8
11	2	2010	17.5	30.8	0.0	4.8
12	2	2010	15.9	29.4	0.0	4.6
13	2	2010	16.9	32.9	0.0	5.2
14	2	2010	16.5	32.6	0.0	5.3
15	2	2010	18.2	34.2	0.0	4.9
16	2	2010	18.5	34.0	0.0	5.6
17	2	2010	17.7	32.6	0.0	4.8
18	2	2010	17.8	34.3	1.6	4.3
19	2	2010	19.7	33.4	0.0	4.4
20	2	2010	19.3	34.2	0.6	4.6
21	2	2010	19.2	35.2	0.0	4.7
22	2	2010	20.4	34.2	0.0	4.9
23	2	2010	19.2	33.8	0.5	4.6
24	2	2010	19.9	33.6	0.3	4.9
25	2	2010	16.2	32.7	0.0	4.9
26	2	2010	19.2	35.5	0.0	5.2
27	2	2010	18.5	33.3	0.0	4.5
28	2	2010	16.2	34.3	0.0	4.9
1	3	2010	17.0	35.2	0.0	5.2
2	3	2010	17.6	35.4	0.0	5.4
3	3	2010	18.0	36.3	0.0	5.5
4	3	2010	21.7	36.8	0.0	5.4
5	3	2010	19.2	36.6	0.0	5.2
6	3	2010	19.8	35.7	0.0	5.3
7	3	2010	21.8	37.6	0.0	5.5
8	3	2010	17.2	35.2	0.0	5.8
9	3	2010	20.0	37.4	0.0	5.7
10	3	2010	21.2	36.6	0.0	5.9
11	3	2010	22.0	34.5	0.0	4.8
12	3	2010	21.5	35.2	0.0	5.0
13	3	2010	19.5	36.0	0.0	6.2
14	3	2010	21.5	35.7	0.0	4.2
15	3	2010	19.0	36.2	0.0	5.0
16	3	2010	18.7	33.2	0.0	3.5
17	3	2010	19.0	36.2	0.0	4.4
18	3	2010	19.5	36.3	0.0	5.7
19	3	2010	18.8	34.9	0.0	4.8
20	3	2010	19.4	36.6	0.0	5.5
21	3	2010	19.7	37.8	0.0	5.5
22	3	2010	19.5	38.3	0.0	5.6
23	3	2010	20.5	39.3	0.0	6.2
24	3	2010	20.5	39.2	0.0	6.2
25	3	2010	23.0	38.8	0.0	6.2
26	3	2010	22.2	38.8	0.0	6.2
27	3	2010	23.4	38.3	0.0	5.3
28	3	2010	24.0	37.2	0.0	5.4
29	3	2010	25.8	36.4	0.0	5.7
30	3	2010	25.5	36.3	0.0	4.7
31	3	2010	22.2	36.8	0.0	4.9
1	4	2010	20.2	37.5	0.0	6.4
2	4	2010	18.4	37.4	0.0	6.5
3	4	2010	19.6	38.2	0.0	6.4
4	4	2010	21.5	38.2	0.0	6.2
5	4	2010	22.4	38.7	0.0	6.1
6	4	2010	23.9	39.1	0.0	5.9
7	4	2010	21.6	39.2	0.0	6.4
8	4	2010	23.0	39.7	0.0	6.7
9	4	2010	22.5	37.9	0.0	5.2
10	4	2010	23.5	38.8	0.0	5.2
11	4	2010	22.8	39.3	0.0	5.3
12	4	2010	24.7	41.1	0.0	6.5
13	4	2010	27.8	41.3	0.0	6.5
14	4	2010	25.0	41.1	0.0	6.0
15	4	2010	25.7	41.7	0.0	7.0
16	4	2010	26.2	40.0	0.0	5.4
17	4	2010	24.0	39.2	0.0	6.1
18	4	2010	25.7	39.0	0.0	6.4
19	4	2010	26.5	40.7	0.0	6.4
20	4	2010	27.0	40.4	0.0	7.1
21	4	2010	24.5	40.6	0.0	6.9
22	4	2010	25.6	40.7	0.0	7.2
23	4	2010	28.6	40.8	0.0	6.4
24	4	2010	25.9	41.4	0.0	7.5
25	4	2010	25.3	40.4	0.0	7.0
26	4	2010	27.5	40.7	0.0	7.2
27	4	2010	23.0	38.2	0.0	6.6
28	4	2010	25.0	39.8	0.0	6.9
29	4	2010	26.2	40.4	0.0	6.6
30	4	2010	22.9	38.8	5.4	6.2
1	5	2010	21.0	35.3	15.0	3.8
2	5	2010	24.0	33.9	0.0	4.7
3	5	2010	22.0	36.0	0.0	5.5
4	5	2010	22.2	34.5	0.2	4.0
5	5	2010	21.4	37.2	0.0	6.4
6	5	2010	25.2	38.4	0.0	6.4
7	5	2010	26.5	40.7	0.0	6.8
8	5	2010	24.0	39.9	1.2	7.7
9	5	2010	24.6	37.8	0.2	5.2
10	5	2010	26.6	40.3	0.0	6.9
11	5	2010	27.9	41.5	0.0	6.7
12	5	2010	27.0	41.8	0.0	7.0
13	5	2010	28.5	42.4	0.0	7.4
14	5	2010	27.6	41.8	0.0	7.2
15	5	2010	25.2	41.9	0.0	7.8
16	5	2010	27.2	41.3	0.0	7.0
17	5	2010	26.8	40.4	0.0	6.5
18	5	2010	27.8	41.8	0.0	7.0
19	5	2010	21.2	41.2	13.4	7.0
20	5	2010	25.5	33.3	0.0	3.1
21	5	2010	24.0	29.8	0.0	2.6
22	5	2010	23.4	31.6	0.0	2.8
23	5	2010	21.6	38.0	7.9	7.0
24	5	2010	27.0	39.8	0.0	6.9
25	5	2010	28.0	41.2	0.0	7.6
26	5	2010	27.4	41.2	0.0	8.1
27	5	2010	27.2	40.7	0.0	8.6
28	5	2010	27.6	39.8	0.0	7.7
29	5	2010	27.5	40.8	0.0	7.6
30	5	2010	28.5	41.6	0.0	8.1
31	5	2010	28.2	41.2	0.0	7.0
1	6	2010	28.2	40.6	0.0	6.5
2	6	2010	26.4	40.8	0.0	7.6
3	6	2010	26.8	37.8	0.0	4.8
4	6	2010	21.8	39.4	24.8	6.8
5	6	2010	26.4	37.6	0.0	5.7
6	6	2010	27.0	38.0	0.0	7.0
7	6	2010	27.1	37.2	0.0	6.5
8	6	2010	27.6	37.7	0.0	6.6
9	6	2010	24.5	38.2	1.8	7.6
10	6	2010	24.4	33.8	2.0	3.2
11	6	2010	23.5	36.8	3.0	5.1
12	6	2010	24.2	36.0	6.2	4.9
13	6	2010	22.2	34.8	10.8	5.5
14	6	2010	24.6	31.7	0.0	3.4
15	6	2010	23.4	30.8	4.4	3.5
16	6	2010	23.8	33.4	0.2	5.3
17	6	2010	24.2	33.0	0.0	5.4
18	6	2010	23.5	33.3	4.0	5.5
19	6	2010	22.3	34.2	62.0	4.4
20	6	2010	23.0	31.0	17.4	3.7
21	6	2010	23.5	29.3	3.2	2.8
22	6	2010	24.5	30.4	0.0	3.3
23	6	2010	24.0	33.3	0.0	4.8
24	6	2010	24.0	32.2	0.0	4.6
25	6	2010	23.5	30.7	0.0	3.2
26	6	2010	23.5	33.7	0.0	5.1
27	6	2010	24.8	33.7	0.0	5.0
28	6	2010	24.6	34.8	0.0	6.0
29	6	2010	25.2	36.2	0.0	6.7
30	6	2010	25.0	34.4	0.0	4.9
1	7	2010	21.5	34.5	4.8	5.1
2	7	2010	21.9	30.8	52.8	3.6
3	7	2010	22.9	26.4	0.4	2.5
4	7	2010	22.0	27.2	0.2	2.6
5	7	2010	23.0	31.8	0.8	5.6
6	7	2010	22.1	32.8	27.8	5.7
7	7	2010	22.0	28.3	42.0	2.7
8	7	2010	21.5	28.2	19.6	2.9
9	7	2010	23.0	26.8	1.1	2.3
10	7	2010	22.6	30.8	0.0	4.1
11	7	2010	21.6	32.5	13.4	5.8
12	7	2010	22.8	28.6	9.0	2.6
13	7	2010	23.5	28.8	0.0	2.6
14	7	2010	24.0	31.7	0.0	5.5
15	7	2010	24.0	31.0	0.0	5.1
16	7	2010	22.5	31.3	8.4	4.2
17	7	2010	23.8	28.6	1.9	2.7
18	7	2010	22.6	28.7	0.4	3.3
19	7	2010	23.0	29.2	0.0	4.0
20	7	2010	24.0	30.2	0.0	3.7
21	7	2010	23.0	31.9	5.0	5.0
22	7	2010	22.5	28.6	10.8	3.1
23	7	2010	23.2	28.6	0.3	3.0
24	7	2010	22.5	31.0	31.6	3.8
25	7	2010	22.0	27.2	8.0	2.7
26	7	2010	22.0	24.4	7.4	2.0
27	7	2010	23.4	28.2	0.0	3.0
28	7	2010	23.0	27.7	0.5	2.6
29	7	2010	21.5	29.2	21.8	3.0
30	7	2010	21.7	25.0	3.6	2.2
31	7	2010	22.0	27.6	3.2	2.7
1	8	2010	22.5	29.3	0.0	4.5
2	8	2010	22.0	30.2	0.0	4.7
3	8	2010	22.5	30.0	0.0	4.6
4	8	2010	22.4	28.7	8.8	3.2
5	8	2010	22.0	29.4	0.0	3.8
6	8	2010	21.0	28.2	20.0	2.8
7	8	2010	20.5	23.6	9.6	2.1
8	8	2010	21.5	28.6	0.0	3.9
9	8	2010	22.0	31.0	0.2	5.2
10	8	2010	21.6	30.7	0.0	5.5
11	8	2010	23.0	31.2	0.0	5.3
12	8	2010	23.8	29.5	11.0	3.4
13	8	2010	23.2	30.0	4.3	3.5
14	8	2010	22.2	30.0	38.2	2.8
15	8	2010	23.5	29.6	17.1	3.0
16	8	2010	22.8	30.7	39.2	3.1
17	8	2010	23.0	32.2	26.0	4.6
18	8	2010	20.6	31.1	51.0	4.1
19	8	2010	22.8	30.2	19.0	3.7
20	8	2010	21.3	30.0	90.7	3.9
21	8	2010	23.4	28.8	0.2	3.3
22	8	2010	22.4	31.4	13.0	5.0
23	8	2010	23.8	31.3	0.0	5.0
24	8	2010	22.4	31.0	5.9	4.9
25	8	2010	22.0	31.2	8.8	4.6
26	8	2010	22.5	31.7	43.2	4.7
27	8	2010	22.6	28.3	12.4	2.4
28	8	2010	23.0	29.4	0.0	3.5
29	8	2010	23.0	28.8	6.0	2.7
30	8	2010	22.4	27.4	6.3	2.5
31	8	2010	22.2	23.8	4.0	1.9
1	9	2010	22.5	26.5	0.0	2.3
2	9	2010	22.4	30.2	2.0	4.1
3	9	2010	23.2	30.0	0.0	4.3
4	9	2010	21.5	29.3	14.6	3.6
5	9	2010	22.0	26.0	7.3	2.3
6	9	2010	22.4	27.0	0.6	2.5
7	9	2010	22.4	27.6	18.2	2.7
8	9	2010	22.4	27.2	1.4	2.4
9	9	2010	22.0	27.8	14.0	2.6
10	9	2010	21.5	28.3	3.2	3.2
11	9	2010	22.4	29.9	0.0	4.5
12	9	2010	22.3	30.6	0.0	5.0
13	9	2010	24.2	30.3	0.0	4.8
14	9	2010	22.7	31.2	0.2	3.7
15	9	2010	22.7	29.2	7.1	2.5
16	9	2010	22.0	29.8	9.0	3.5
17	9	2010	21.0	29.0	11.5	3.1
18	9	2010	21.5	27.7	5.3	2.3
19	9	2010	22.0	29.3	0.0	3.1
20	9	2010	22.4	31.2	0.0	4.7
21	9	2010	23.0	31.4	0.0	4.4
22	9	2010	23.6	32.2	0.0	4.2
23	9	2010	21.0	32.3	18.0	4.0
24	9	2010	21.5	30.7	13.4	3.7
25	9	2010	21.2	29.9	0.6	3.1
26	9	2010	22.5	30.3	0.0	3.6
27	9	2010	22.4	31.2	3.0	4.0
28	9	2010	22.5	30.8	0.0	4.8
29	9	2010	23.6	30.7	0.0	4.6
30	9	2010	21.5	31.4	2.8	3.9
1	10	2010	19.4	30.3	0.0	4.1
2	10	2010	22.5	30.0	1.4	4.5
3	10	2010	22.5	29.4	0.0	3.1
4	10	2010	22.2	30.2	0.0	4.0
5	10	2010	22.0	30.3	0.2	4.0
6	10	2010	22.4	30.8	2.6	3.4
7	10	2010	21.2	30.0	0.0	3.2
8	10	2010	21.2	31.0	0.0	4.0
9	10	2010	21.2	30.0	0.0	3.6
10	10	2010	19.8	31.8	0.0	4.1
11	10	2010	19.8	31.8	0.0	4.1
12	10	2010	20.0	31.2	0.0	4.3
13	10	2010	18.7	31.8	0.0	4.2
14	10	2010	18.5	32.2	0.0	4.1
15	10	2010	18.9	31.8	0.0	4.6
16	10	2010	21.8	31.1	0.0	3.7
17	10	2010	20.5	24.8	14.0	2.0
18	10	2010	22.0	23.8	3.8	1.7
19	10	2010	22.6	25.8	0.2	1.9
20	10	2010	21.4	29.6	0.0	3.3
21	10	2010	21.9	29.2	22.0	3.1
22	10	2010	22.1	31.7	0.0	4.5
23	10	2010	22.0	29.8	0.0	3.4
24	10	2010	22.0	29.6	22.8	3.1
25	10	2010	19.8	28.8	0.1	2.8
26	10	2010	19.5	30.0	0.0	3.9
27	10	2010	18.4	30.6	0.0	3.9
28	10	2010	15.0	30.7	0.0	3.9
29	10	2010	14.2	30.1	0.0	3.8
30	10	2010	21.0	28.7	0.0	2.9
31	10	2010	20.0	28.6	41.8	2.0
1	11	2010	19.8	25.2	0.3	1.9
2	11	2010	20.2	23.6	0.0	1.6
3	11	2010	21.8	25.7	1.8	1.9
4	11	2010	20.6	27.3	0.2	2.4
5	11	2010	20.3	29.4	0.0	3.4
6	11	2010	17.3	28.0	3.6	2.5
7	11	2010	16.0	27.0	0.0	2.4
8	11	2010	21.4	27.3	1.4	2.2
9	11	2010	21.8	25.6	6.3	2.2
10	11	2010	21.8	29.0	1.0	3.7
11	11	2010	20.0	29.6	0.0	3.5
12	11	2010	21.8	30.6	0.0	3.8
13	11	2010	20.0	28.2	0.0	2.4
14	11	2010	20.2	30.6	0.0	3.1
15	11	2010	20.5	30.7	3.3	4.0
16	11	2010	18.4	29.0	0.0	3.7
17	11	2010	22.0	29.1	0.0	3.6
18	11	2010	22.0	26.9	0.0	2.2
19	11	2010	20.2	29.2	0.0	3.1
20	11	2010	19.5	28.9	0.0	3.4
21	11	2010	19.5	30.0	0.0	3.4
22	11	2010	19.4	29.8	0.0	3.4
23	11	2010	19.7	29.3	0.0	3.9
24	11	2010	18.7	30.4	0.0	4.2
25	11	2010	19.0	29.8	0.0	3.8
26	11	2010	16.8	29.8	0.0	3.6
27	11	2010	16.8	29.8	0.0	3.6
28	11	2010	16.5	28.8	0.0	3.4
29	11	2010	16.3	29.2	0.0	3.7
30	11	2010	16.4	29.3	0.0	3.4
1	12	2010	15.4	29.2	0.0	3.5
2	12	2010	17.2	29.0	0.0	3.4
3	12	2010	19.5	28.5	0.0	3.0
4	12	2010	15.8	28.7	0.0	3.2
5	12	2010	17.4	28.4	0.0	4.0
6	12	2010	15.6	27.8	0.0	3.0
7	12	2010	17.7	26.3	0.0	2.0
8	12	2010	18.8	21.8	8.9	1.5
9	12	2010	19.1	24.3	0.1	1.9
10	12	2010	18.1	27.0	0.0	3.1
11	12	2010	19.5	28.0	3.4	2.6
