Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
26	3	1991	6.6	21.4	0.0	3.5
27	3	1991	9.4	19.8	0.0	2.9
28	3	1991	10.8	19.0	0.0	2.9
29	3	1991	9.2	19.6	0.0	3.0
30	3	1991	12.7	18.0	10.7	2.1
31	3	1991	13.0	16.0	5.5	1.7
1	4	1991	9.0	17.3	0.0	2.7
2	4	1991	8.8	17.4	0.0	2.7
3	4	1991	7.8	18.8	0.0	3.2
4	4	1991	8.4	20.8	0.8	3.5
5	4	1991	8.6	16.6	0.2	2.8
6	4	1991	6.9	14.4	10.4	2.2
7	4	1991	11.0	18.8	0.0	3.0
8	4	1991	9.7	19.6	0.0	3.3
9	4	1991	8.2	18.2	0.0	2.9
10	4	1991	8.0	18.4	0.0	2.8
11	4	1991	7.3	21.0	0.0	3.5
12	4	1991	8.0	17.2	0.0	3.0
13	4	1991	6.5	21.0	0.0	3.8
14	4	1991	12.7	21.5	0.0	3.4
15	4	1991	14.0	20.1	0.0	2.9
16	4	1991	12.8	20.2	0.0	2.9
17	4	1991	12.6	21.6	9.0	3.4
18	4	1991	9.5	16.5	0.0	2.8
19	4	1991	7.8	18.8	0.0	3.5
20	4	1991	10.4	23.6	1.5	4.4
21	4	1991	10.0	16.3	1.4	2.7
22	4	1991	7.6	15.5	1.0	2.8
23	4	1991	6.4	18.0	0.0	3.6
24	4	1991	6.8	18.6	0.0	3.6
25	4	1991	7.1	22.0	8.3	4.2
26	4	1991	7.8	20.6	0.0	4.0
27	4	1991	7.6	18.6	0.0	3.6
28	4	1991	7.9	18.6	0.0	3.4
29	4	1991	10.0	19.0	1.2	3.6
30	4	1991	9.6	20.0	0.0	3.8
1	5	1991	7.6	24.8	0.0	4.6
2	5	1991	12.4	27.8	0.4	5.6
3	5	1991	10.5	20.6	0.0	4.1
4	5	1991	8.5	18.5	0.0	3.4
5	5	1991	10.4	23.7	6.5	4.7
6	5	1991	11.8	23.4	0.3	4.7
7	5	1991	8.8	18.9	0.0	3.9
8	5	1991	6.4	24.0	0.0	4.6
9	5	1991	10.8	21.7	0.0	4.1
10	5	1991	11.4	23.5	0.0	5.0
11	5	1991	9.5	20.9	0.0	4.1
12	5	1991	9.8	21.0	0.0	4.2
13	5	1991	10.4	19.8	0.0	3.7
14	5	1991	11.0	18.5	5.2	3.3
15	5	1991	12.0	22.2	0.0	4.3
16	5	1991	11.8	24.5	0.0	5.1
17	5	1991	11.0	21.3	0.0	4.6
18	5	1991	11.0	20.2	0.0	4.3
19	5	1991	9.8	20.7	0.0	4.3
20	5	1991	8.8	21.0	0.0	4.2
21	5	1991	9.5	20.5	0.0	3.9
22	5	1991	8.3	21.5	0.0	4.1
23	5	1991	8.6	23.6	0.0	4.9
24	5	1991	11.0	28.5	0.0	6.2
25	5	1991	10.0	21.1	0.0	4.0
26	5	1991	8.4	21.3	0.0	4.3
27	5	1991	12.3	24.0	0.0	4.7
28	5	1991	10.2	22.6	0.0	4.4
29	5	1991	14.7	26.3	0.0	5.3
30	5	1991	17.5	24.5	3.6	4.1
31	5	1991	17.0	22.8	0.0	3.5
1	6	1991	16.9	23.0	0.0	3.9
2	6	1991	16.8	19.1	0.0	2.3
3	6	1991	16.0	23.4	0.0	4.0
4	6	1991	13.6	27.1	0.0	5.5
5	6	1991	13.0	29.4	0.0	6.1
6	6	1991	14.8	37.0	0.0	7.6
7	6	1991	16.5	31.2	0.0	6.5
8	6	1991	18.0	27.4	0.0	5.4
9	6	1991	16.0	28.0	0.0	5.7
10	6	1991	12.8	29.4	0.0	6.0
11	6	1991	16.2	28.8	0.0	5.7
12	6	1991	15.0	29.2	0.0	6.2
13	6	1991	12.7	27.2	0.0	5.3
14	6	1991	16.5	30.0	0.0	5.8
15	6	1991	16.6	34.0	0.0	6.9
16	6	1991	20.0	33.0	1.8	6.7
17	6	1991	21.9	33.0	0.0	6.4
18	6	1991	18.0	26.4	0.0	5.2
19	6	1991	17.1	26.6	0.0	5.3
20	6	1991	16.0	26.5	0.0	5.4
21	6	1991	14.3	27.0	0.0	5.4
22	6	1991	14.7	26.7	0.0	5.0
23	6	1991	15.7	28.2	0.0	5.3
24	6	1991	14.4	29.5	0.0	6.0
25	6	1991	18.2	32.5	0.0	6.7
26	6	1991	18.6	32.9	0.0	6.8
27	6	1991	17.6	36.2	0.0	7.5
28	6	1991	20.0	31.0	0.0	6.2
29	6	1991	18.0	27.3	0.0	5.5
30	6	1991	15.4	28.0	0.0	5.7
1	7	1991	15.8	26.8	0.0	5.2
2	7	1991	14.2	27.1	0.0	5.2
3	7	1991	13.6	31.0	0.0	6.4
4	7	1991	16.5	34.2	0.0	7.2
5	7	1991	16.9	35.6	0.0	7.5
6	7	1991	17.6	34.1	0.0	7.0
7	7	1991	18.8	33.5	0.0	6.9
8	7	1991	20.0	34.0	0.0	7.2
9	7	1991	18.6	31.7	0.0	6.6
10	7	1991	15.6	29.8	0.0	5.7
11	7	1991	15.4	31.8	0.0	6.2
12	7	1991	18.0	34.2	0.0	6.9
13	7	1991	17.9	34.5	0.0	7.0
14	7	1991	22.1	36.8	0.0	7.8
15	7	1991	22.0	31.7	0.0	6.1
16	7	1991	21.0	32.7	0.0	6.4
17	7	1991	19.1	32.2	0.0	6.3
18	7	1991	20.6	35.6	0.0	7.5
19	7	1991	20.0	32.2	0.0	6.1
20	7	1991	19.1	33.0	0.0	6.4
21	7	1991	19.0	33.5	0.0	6.5
22	7	1991	18.6	38.6	0.0	7.7
23	7	1991	22.6	38.0	0.0	7.6
24	7	1991	22.6	35.8	0.0	6.5
25	7	1991	20.5	36.2	0.0	7.2
26	7	1991	22.0	33.1	0.0	6.3
27	7	1991	18.9	31.0	0.0	6.1
28	7	1991	19.0	32.5	0.0	6.4
29	7	1991	18.5	32.8	0.0	6.2
30	7	1991	19.0	34.9	0.0	6.8
31	7	1991	24.0	31.4	0.0	5.3
1	8	1991	21.8	33.0	0.0	6.3
2	8	1991	20.3	32.8	0.0	6.4
3	8	1991	21.0	31.8	0.0	5.8
4	8	1991	19.2	33.7	0.0	6.5
5	8	1991	20.6	32.2	0.0	5.8
6	8	1991	19.2	31.1	0.0	5.4
7	8	1991	17.6	34.6	0.0	6.6
8	8	1991	17.7	35.0	0.0	6.9
9	8	1991	19.5	32.8	0.0	5.8
10	8	1991	20.2	33.3	0.0	5.9
11	8	1991	23.1	35.0	0.0	6.2
12	8	1991	22.4	37.6	0.0	7.3
13	8	1991	23.0	30.0	0.0	4.5
14	8	1991	21.0	31.8	0.0	5.3
15	8	1991	21.0	33.0	0.0	5.7
16	8	1991	21.0	34.0	0.0	6.0
17	8	1991	20.8	31.8	0.0	5.1
18	8	1991	18.0	32.2	0.0	5.2
19	8	1991	19.1	33.4	0.0	5.7
20	8	1991	22.0	35.6	0.0	6.6
21	8	1991	20.0	32.4	0.0	5.4
22	8	1991	19.8	33.6	0.0	5.8
23	8	1991	21.2	33.1	0.0	5.4
24	8	1991	20.6	34.2	0.0	5.7
25	8	1991	19.3	34.6	0.0	6.2
26	8	1991	18.8	35.0	0.0	6.2
27	8	1991	18.6	36.5	0.0	6.5
28	8	1991	19.6	35.2	0.0	6.2
29	8	1991	16.2	38.4	0.0	6.5
30	8	1991	22.0	33.8	0.0	5.2
31	8	1991	21.7	32.6	0.0	4.9
1	9	1991	18.8	34.4	0.0	5.4
2	9	1991	22.8	35.5	0.0	5.8
3	9	1991	21.0	31.5	0.0	4.6
4	9	1991	22.0	32.5	0.0	4.9
5	9	1991	20.0	31.0	0.0	4.5
6	9	1991	24.0	33.7	7.0	4.9
7	9	1991	20.0	31.2	7.4	4.6
8	9	1991	19.6	29.0	0.0	4.0
9	9	1991	20.4	30.2	0.0	4.3
10	9	1991	19.3	31.0	0.0	4.5
11	9	1991	22.0	33.4	1.5	5.0
12	9	1991	20.2	33.5	0.0	5.0
13	9	1991	20.0	31.9	17.3	4.7
14	9	1991	20.0	31.3	0.0	4.5
15	9	1991	20.7	28.6	0.0	3.7
16	9	1991	19.9	30.3	0.0	4.3
17	9	1991	19.5	29.2	0.0	4.0
18	9	1991	19.5	29.5	0.0	3.9
19	9	1991	18.6	29.4	0.0	3.9
20	9	1991	19.0	29.4	0.0	3.9
21	9	1991	22.6	33.0	0.0	4.6
22	9	1991	22.0	34.8	0.0	4.8
23	9	1991	22.4	33.2	0.0	4.6
24	9	1991	21.0	29.2	0.0	3.9
25	9	1991	19.0	29.2	0.0	3.7
26	9	1991	21.2	34.1	0.0	4.9
27	9	1991	21.0	28.0	0.0	3.2
28	9	1991	18.7	28.0	0.0	3.2
29	9	1991	18.2	31.0	0.0	3.8
30	9	1991	21.9	27.8	0.0	3.0
1	10	1991	20.9	28.1	0.0	3.6
2	10	1991	17.4	27.2	0.0	3.5
3	10	1991	17.5	26.5	0.0	3.2
4	10	1991	16.9	27.4	0.0	3.5
5	10	1991	15.7	27.0	0.0	3.4
6	10	1991	15.4	27.8	0.4	3.5
7	10	1991	16.0	25.9	0.0	3.6
8	10	1991	14.9	31.7	0.2	4.4
9	10	1991	19.7	35.0	0.0	5.0
10	10	1991	18.6	34.2	0.0	4.7
11	10	1991	22.0	29.0	6.0	3.4
12	10	1991	16.5	26.6	0.0	3.2
13	10	1991	14.7	28.0	0.0	3.5
14	10	1991	17.9	30.0	4.8	3.8
15	10	1991	17.0	25.1	0.0	2.6
16	10	1991	16.1	22.6	10.4	2.0
17	10	1991	16.6	25.2	0.0	2.2
18	10	1991	18.6	28.6	0.0	2.7
19	10	1991	18.0	24.3	0.0	2.0
20	10	1991	12.0	18.0	1.0	1.7
21	10	1991	10.6	19.5	8.7	2.1
22	10	1991	10.6	21.7	0.0	2.6
23	10	1991	9.1	22.8	0.0	2.6
24	10	1991	10.1	24.4	0.0	2.5
25	10	1991	16.6	26.1	0.0	2.7
26	10	1991	16.0	27.7	0.0	3.0
27	10	1991	15.0	24.0	14.0	2.1
28	10	1991	15.0	20.0	10.8	1.2
29	10	1991	12.9	19.4	1.2	1.5
30	10	1991	14.0	21.6	1.0	2.1
31	10	1991	12.0	19.6	10.6	1.7
1	11	1991	12.1	21.3	0.0	2.0
2	11	1991	12.0	23.2	0.0	2.1
3	11	1991	12.8	24.1	0.0	2.4
4	11	1991	12.5	26.0	0.0	2.7
5	11	1991	15.5	26.0	0.0	2.7
6	11	1991	11.0	17.2	10.5	1.4
7	11	1991	10.0	16.0	1.0	1.5
8	11	1991	10.0	20.0	0.0	1.8
9	11	1991	12.0	20.5	0.0	1.9
10	11	1991	11.4	19.2	0.2	1.7
11	11	1991	8.3	19.6	0.0	1.9
12	11	1991	8.3	20.3	0.0	1.9
13	11	1991	8.1	23.1	0.0	1.8
14	11	1991	15.4	24.8	0.0	2.5
15	11	1991	13.4	24.8	0.0	2.3
16	11	1991	13.9	22.0	4.7	1.9
17	11	1991	13.2	17.4	2.2	1.4
18	11	1991	12.6	21.0	0.0	1.8
19	11	1991	8.2	24.0	0.0	2.3
20	11	1991	7.6	21.0	0.3	1.9
21	11	1991	9.0	18.3	0.0	1.8
22	11	1991	7.4	17.0	0.0	1.7
23	11	1991	6.2	17.0	44.4	1.3
24	11	1991	9.5	16.1	1.0	1.4
25	11	1991	7.6	19.0	0.0	1.7
26	11	1991	4.9	19.8	0.0	1.7
27	11	1991	3.6	19.9	0.0	1.4
28	11	1991	6.8	21.0	0.0	1.4
29	11	1991	5.1	21.6	0.0	1.4
30	11	1991	11.0	19.0	0.0	1.3
1	12	1991	9.6	19.1	0.0	1.3
2	12	1991	9.0	17.8	43.8	1.0
3	12	1991	9.0	13.1	11.3	0.5
4	12	1991	8.0	16.9	0.0	1.0
5	12	1991	7.6	17.2	0.0	1.1
6	12	1991	7.2	17.5	1.5	1.4
7	12	1991	8.0	12.1	0.0	1.6
8	12	1991	7.0	14.6	0.0	1.5
9	12	1991	1.9	16.1	2.4	1.2
10	12	1991	6.2	13.1	0.0	1.1
11	12	1991	6.0	12.4	0.0	0.9
12	12	1991	3.4	13.7	1.4	0.9
13	12	1991	4.5	14.0	0.0	1.1
14	12	1991	3.6	14.9	0.0	1.2
15	12	1991	2.4	13.6	0.0	0.8
16	12	1991	6.0	16.8	0.0	1.2
17	12	1991	5.4	16.7	0.8	1.2
18	12	1991	7.0	16.6	0.0	1.3
19	12	1991	10.0	16.9	0.0	1.4
20	12	1991	12.0	18.1	5.3	1.6
21	12	1991	8.6	14.1	4.0	1.2
22	12	1991	10.2	16.4	0.0	1.0
23	12	1991	13.0	18.1	0.0	1.3
24	12	1991	10.6	17.7	0.0	1.4
25	12	1991	9.0	16.0	0.3	1.3
26	12	1991	6.0	14.0	0.0	1.4
27	12	1991	4.1	14.9	0.9	1.3
28	12	1991	7.6	15.0	0.0	1.2
29	12	1991	4.8	9.3	2.4	0.6
30	12	1991	5.1	14.0	0.0	1.1
31	12	1991	3.4	15.0	0.0	1.1
1	1	1992	6.0	16.0	0.0	1.1
2	1	1992	5.0	15.0	0.0	1.1
3	1	1992	3.1	14.9	0.0	1.1
4	1	1992	1.6	15.6	0.0	1.2
5	1	1992	3.8	15.9	0.0	1.3
6	1	1992	4.0	15.0	0.0	1.3
7	1	1992	5.0	15.4	0.0	1.4
8	1	1992	2.0	15.4	0.0	1.2
9	1	1992	3.0	17.8	0.0	1.7
10	1	1992	3.5	18.6	0.0	1.7
11	1	1992	5.2	17.6	0.0	1.4
12	1	1992	1.0	17.4	0.0	1.4
13	1	1992	5.6	16.0	0.0	1.3
14	1	1992	3.8	15.6	0.0	1.1
15	1	1992	6.9	16.0	0.0	1.2
16	1	1992	5.4	15.5	0.0	1.2
17	1	1992	4.0	15.7	0.0	1.3
18	1	1992	7.6	15.7	7.0	1.2
19	1	1992	5.0	14.6	0.0	1.2
20	1	1992	7.9	11.9	1.0	1.1
21	1	1992	5.5	16.5	0.0	1.5
22	1	1992	3.5	16.0	0.0	1.3
23	1	1992	4.1	18.6	0.0	1.6
24	1	1992	4.0	16.0	4.8	1.1
25	1	1992	6.8	13.3	0.0	1.3
26	1	1992	1.0	13.0	17.8	0.9
27	1	1992	7.6	15.5	14.0	1.1
28	1	1992	11.0	14.7	1.3	1.3
29	1	1992	9.0	13.0	0.0	0.9
30	1	1992	5.5	14.7	0.0	1.5
31	1	1992	4.5	15.6	24.7	1.5
1	2	1992	6.6	14.6	1.6	1.3
2	2	1992	4.0	14.4	0.0	1.4
3	2	1992	2.6	14.7	0.0	1.5
4	2	1992	5.6	16.5	0.0	1.7
5	2	1992	10.0	16.0	0.0	1.6
6	2	1992	7.9	17.0	0.0	1.5
7	2	1992	3.0	17.0	0.0	1.3
8	2	1992	7.6	17.6	0.0	1.6
9	2	1992	3.6	16.7	0.0	1.6
10	2	1992	3.6	18.2	0.0	1.7
11	2	1992	5.2	17.4	0.0	1.7
12	2	1992	7.0	18.6	0.0	2.0
13	2	1992	5.4	22.8	6.3	2.7
14	2	1992	7.0	15.0	3.0	1.8
15	2	1992	8.0	16.4	0.0	2.0
16	2	1992	6.1	19.5	0.0	2.5
17	2	1992	7.7	16.0	1.2	2.1
18	2	1992	5.5	14.1	17.0	2.0
19	2	1992	6.2	10.2	17.2	0.8
20	2	1992	8.6	12.1	8.8	1.0
21	2	1992	8.0	10.6	0.0	1.1
22	2	1992	6.2	13.6	0.0	2.0
23	2	1992	5.2	15.2	0.0	2.1
24	2	1992	4.8	16.1	0.0	2.1
25	2	1992	3.8	16.0	0.0	1.8
26	2	1992	6.8	18.2	4.6	2.1
27	2	1992	5.1	16.8	10.0	1.8
28	2	1992	7.5	15.1	18.0	1.5
29	2	1992	7.9	15.8	0.0	1.7
1	3	1992	5.0	16.9	0.0	1.9
2	3	1992	11.0	16.1	0.0	1.6
3	3	1992	12.6	16.6	0.0	1.5
4	3	1992	10.0	17.4	0.0	1.7
5	3	1992	13.4	17.0	0.0	1.6
6	3	1992	11.9	18.8	0.0	2.0
7	3	1992	12.0	15.7	5.5	1.4
8	3	1992	8.9	15.9	8.0	1.4
9	3	1992	8.8	15.2	2.6	1.6
10	3	1992	11.0	14.6	0.2	1.6
11	3	1992	9.0	14.4	1.7	1.9
12	3	1992	7.0	16.7	0.0	2.4
13	3	1992	5.7	16.8	0.0	2.3
14	3	1992	5.0	19.2	0.0	2.9
15	3	1992	8.8	18.2	0.0	2.6
16	3	1992	8.6	18.1	0.0	2.5
17	3	1992	8.0	18.0	0.0	2.6
18	3	1992	4.6	16.2	0.0	2.7
19	3	1992	4.4	18.3	0.0	2.8
20	3	1992	4.4	17.1	0.0	2.3
21	3	1992	7.1	20.0	0.0	3.1
22	3	1992	10.6	18.2	0.0	2.8
23	3	1992	11.8	21.2	0.0	3.4
24	3	1992	9.0	27.5	0.0	4.5
25	3	1992	7.4	17.0	0.0	2.4
26	3	1992	10.0	16.8	0.8	2.8
27	3	1992	7.0	15.6	6.0	2.7
28	3	1992	3.4	14.1	8.8	2.4
29	3	1992	7.5	17.4	0.4	3.0
30	3	1992	7.6	20.2	0.0	3.5
31	3	1992	7.6	27.0	0.0	4.9
1	4	1992	10.0	19.2	0.0	3.5
2	4	1992	6.8	21.6	0.0	4.0
3	4	1992	8.6	27.2	0.0	4.8
4	4	1992	12.9	25.4	0.0	4.6
5	4	1992	9.0	20.5	3.7	3.4
6	4	1992	10.0	18.6	0.0	2.9
7	4	1992	8.6	18.7	6.2	3.1
8	4	1992	9.0	18.9	0.0	3.1
9	4	1992	9.6	19.9	2.4	3.6
10	4	1992	10.0	18.1	8.5	2.8
11	4	1992	9.0	16.2	0.0	2.6
12	4	1992	9.0	19.5	0.0	3.4
13	4	1992	8.0	20.6	0.0	3.6
14	4	1992	7.9	20.5	0.0	3.9
15	4	1992	5.6	21.2	0.0	4.0
16	4	1992	8.5	17.0	14.5	2.8
17	4	1992	6.0	14.9	7.0	2.8
18	4	1992	5.5	17.0	4.6	3.3
19	4	1992	6.0	17.2	0.0	3.3
20	4	1992	10.0	21.0	0.0	3.7
21	4	1992	8.8	23.2	0.0	4.1
22	4	1992	10.5	26.0	0.0	4.9
23	4	1992	11.0	22.8	0.0	3.8
24	4	1992	10.0	27.7	0.0	5.1
25	4	1992	15.2	28.3	0.0	5.2
26	4	1992	17.0	28.0	0.0	5.1
27	4	1992	10.6	24.3	0.0	4.3
28	4	1992	14.2	27.5	0.0	4.9
29	4	1992	11.0	25.7	6.9	4.8
30	4	1992	9.3	19.7	3.5	3.9
1	5	1992	8.3	18.0	2.3	3.3
2	5	1992	10.1	20.0	0.0	3.6
3	5	1992	8.5	20.9	0.0	3.7
4	5	1992	9.8	20.0	0.0	3.4
5	5	1992	14.0	19.3	0.0	3.0
6	5	1992	13.5	26.6	0.0	5.2
7	5	1992	11.8	24.2	0.0	4.9
8	5	1992	8.7	24.5	0.0	4.8
9	5	1992	10.8	27.0	0.0	5.5
10	5	1992	14.0	25.2	0.0	5.1
11	5	1992	10.0	25.4	0.0	5.1
12	5	1992	11.8	27.1	0.0	5.5
13	5	1992	11.4	25.0	0.0	4.7
14	5	1992	10.4	25.9	0.0	4.9
15	5	1992	13.0	26.4	0.0	5.2
16	5	1992	11.6	26.3	0.0	5.4
17	5	1992	13.0	27.5	0.0	5.6
18	5	1992	11.8	28.1	0.0	5.8
19	5	1992	15.0	25.5	0.0	4.9
20	5	1992	11.1	26.8	0.4	5.3
21	5	1992	18.0	28.6	0.0	5.4
22	5	1992	14.2	25.7	0.0	4.6
23	5	1992	17.0	24.0	0.2	3.7
24	5	1992	16.0	24.7	29.3	4.1
25	5	1992	14.0	19.0	1.7	2.7
26	5	1992	15.2	25.1	0.0	4.5
27	5	1992	13.0	27.2	0.0	5.3
28	5	1992	16.5	28.5	0.0	5.4
29	5	1992	18.0	32.0	0.0	6.3
30	5	1992	15.1	38.3	0.0	7.7
31	5	1992	20.3	32.6	0.0	6.5
1	6	1992	18.3	29.4	0.0	5.6
2	6	1992	20.0	28.0	0.0	5.1
3	6	1992	17.0	27.9	0.0	5.3
4	6	1992	14.0	27.4	0.0	5.4
5	6	1992	14.5	26.4	0.0	5.1
6	6	1992	14.0	31.8	0.0	6.6
7	6	1992	20.4	29.3	0.0	5.9
8	6	1992	16.2	29.6	0.0	6.5
9	6	1992	14.1	27.4	0.0	5.9
10	6	1992	15.4	25.6	0.0	4.8
11	6	1992	15.0	26.2	0.0	5.4
12	6	1992	15.6	27.1	0.0	5.4
13	6	1992	15.7	28.5	0.0	5.6
14	6	1992	19.6	31.4	0.0	6.3
15	6	1992	19.6	29.2	0.0	5.7
16	6	1992	17.0	27.0	0.0	5.0
17	6	1992	17.4	27.2	0.0	5.3
18	6	1992	17.1	28.2	0.0	5.5
19	6	1992	19.0	29.4	0.0	5.7
20	6	1992	17.0	31.2	0.0	6.4
21	6	1992	20.5	36.0	0.0	7.4
22	6	1992	20.0	32.0	0.0	6.3
23	6	1992	17.2	28.6	0.0	5.3
24	6	1992	16.0	30.0	0.0	6.0
25	6	1992	18.6	28.4	0.0	5.6
26	6	1992	18.0	29.2	0.0	5.9
27	6	1992	15.4	29.1	0.0	6.0
28	6	1992	16.7	28.8	0.0	5.7
29	6	1992	15.5	28.5	0.0	5.7
30	6	1992	14.6	28.0	0.0	5.6
1	7	1992	19.5	27.1	18.0	5.0
2	7	1992	18.0	23.8	16.8	3.6
3	7	1992	14.0	28.2	0.0	5.5
4	7	1992	15.6	29.6	0.0	5.7
5	7	1992	20.0	31.4	0.0	5.9
6	7	1992	18.4	27.6	0.0	4.7
7	7	1992	20.0	27.0	0.0	4.4
8	7	1992	18.4	27.4	0.0	4.8
9	7	1992	18.1	28.0	0.0	5.1
10	7	1992	18.0	28.6	0.0	5.3
11	7	1992	15.5	33.4	0.0	6.5
12	7	1992	17.0	31.5	0.0	6.2
13	7	1992	17.3	31.6	0.0	6.4
14	7	1992	17.6	29.2	0.0	5.7
15	7	1992	16.1	30.5	0.0	6.0
16	7	1992	14.0	32.4	0.0	6.5
17	7	1992	15.0	32.4	0.0	6.6
18	7	1992	18.5	31.5	0.0	6.1
19	7	1992	18.7	30.1	0.0	5.3
20	7	1992	17.4	33.7	0.0	6.8
21	7	1992	19.4	34.1	0.0	6.7
22	7	1992	19.2	31.9	0.0	5.8
23	7	1992	20.5	32.6	0.0	6.1
24	7	1992	19.8	32.9	0.0	6.1
25	7	1992	19.2	31.0	0.0	5.4
26	7	1992	20.0	32.2	0.0	5.8
27	7	1992	20.0	33.6	0.0	6.3
28	7	1992	20.8	34.2	0.0	6.4
29	7	1992	20.4	32.4	0.0	5.7
30	7	1992	20.8	35.3	0.0	6.8
31	7	1992	21.6	34.9	0.0	6.9
1	8	1992	18.8	35.3	0.0	6.9
2	8	1992	20.1	36.7	0.0	7.3
3	8	1992	20.6	37.7	0.0	7.5
4	8	1992	19.4	35.4	0.0	6.9
5	8	1992	22.7	34.2	0.0	5.8
6	8	1992	23.0	33.2	0.0	5.4
7	8	1992	19.0	33.1	0.0	5.6
8	8	1992	21.5	35.6	0.0	6.5
9	8	1992	22.0	35.0	0.0	6.3
10	8	1992	24.1	34.4	0.0	6.0
11	8	1992	23.0	33.8	0.0	6.0
12	8	1992	21.0	32.2	0.0	5.6
13	8	1992	19.3	34.0	0.0	6.2
14	8	1992	21.0	34.2	0.0	6.2
15	8	1992	19.0	31.5	9.8	5.3
16	8	1992	19.0	32.4	0.0	5.7
17	8	1992	20.2	31.4	0.0	5.0
18	8	1992	18.8	32.0	0.0	5.3
19	8	1992	20.2	31.3	0.0	5.0
20	8	1992	19.2	33.4	0.0	5.7
21	8	1992	19.1	33.0	0.0	5.6
22	8	1992	19.1	34.0	0.0	5.9
23	8	1992	20.0	35.2	0.0	6.2
24	8	1992	22.0	37.4	0.0	7.0
25	8	1992	21.4	32.6	0.0	5.2
26	8	1992	20.6	34.2	0.0	5.6
27	8	1992	20.2	35.1	0.0	6.0
28	8	1992	22.0	34.5	0.0	5.5
29	8	1992	22.2	38.0	0.0	6.6
30	8	1992	23.0	32.5	0.0	5.2
31	8	1992	21.2	32.1	0.0	5.1
1	9	1992	20.6	33.5	0.0	5.9
2	9	1992	18.4	29.6	0.0	5.1
3	9	1992	17.2	30.5	0.0	5.1
4	9	1992	16.2	32.3	0.0	5.4
5	9	1992	20.0	29.8	0.0	5.0
6	9	1992	17.1	29.8	0.0	5.0
7	9	1992	16.1	29.4	0.0	4.7
8	9	1992	17.5	31.2	0.0	4.7
9	9	1992	19.2	32.5	0.0	4.9
10	9	1992	21.2	33.0	0.0	5.0
11	9	1992	22.3	35.8	0.0	5.8
12	9	1992	20.0	34.1	0.0	5.4
13	9	1992	19.0	31.3	0.0	4.3
14	9	1992	19.8	31.9	0.0	4.6
15	9	1992	18.3	30.6	0.0	4.2
16	9	1992	18.6	29.2	0.0	3.9
17	9	1992	17.8	30.7	0.0	4.4
18	9	1992	19.0	30.2	0.0	4.2
19	9	1992	19.1	29.2	0.0	3.8
20	9	1992	17.5	30.1	0.0	4.1
21	9	1992	21.5	31.7	19.3	4.3
22	9	1992	21.0	30.7	0.0	4.0
23	9	1992	21.0	30.6	1.8	3.9
24	9	1992	18.8	30.1	1.0	4.1
25	9	1992	19.0	32.1	0.0	4.2
26	9	1992	23.8	30.6	2.8	3.3
27	9	1992	24.0	31.0	0.0	3.6
28	9	1992	20.0	28.6	0.0	3.4
29	9	1992	18.0	28.4	0.0	3.6
30	9	1992	15.6	27.8	0.0	3.5
1	10	1992	18.0	29.7	0.0	4.1
2	10	1992	17.2	27.6	0.0	3.6
3	10	1992	16.0	27.4	1.4	3.4
4	10	1992	15.9	29.6	1.7	4.1
5	10	1992	14.1	27.0	0.0	3.9
6	10	1992	16.0	29.8	0.0	4.4
7	10	1992	14.6	28.0	0.0	3.6
8	10	1992	19.0	27.0	0.0	2.6
9	10	1992	22.0	33.1	0.0	4.1
10	10	1992	18.5	28.0	0.0	3.1
11	10	1992	18.3	26.5	2.0	3.1
12	10	1992	14.4	27.5	0.0	3.3
13	10	1992	14.8	27.8	24.5	3.4
14	10	1992	13.6	24.6	1.2	2.9
15	10	1992	14.0	24.4	0.0	2.7
16	10	1992	15.4	31.1	0.0	4.2
17	10	1992	19.0	27.0	0.0	3.4
18	10	1992	15.6	26.1	0.0	3.0
19	10	1992	16.1	29.0	0.0	3.1
20	10	1992	16.0	29.6	0.0	3.0
21	10	1992	15.0	29.4	0.0	3.4
22	10	1992	14.0	21.2	4.5	1.9
23	10	1992	12.6	19.4	0.0	2.0
24	10	1992	12.0	25.2	1.0	2.8
25	10	1992	14.0	23.9	0.0	2.4
26	10	1992	12.4	27.2	0.0	3.0
27	10	1992	11.5	28.2	0.0	3.2
28	10	1992	13.3	26.3	0.0	2.7
29	10	1992	13.8	26.0	0.0	2.7
30	10	1992	11.5	27.2	0.0	2.6
31	10	1992	13.0	28.1	0.0	2.8
1	11	1992	12.6	23.1	6.0	2.0
2	11	1992	12.9	18.6	0.3	1.5
3	11	1992	11.6	21.6	2.8	1.7
4	11	1992	12.2	21.1	10.0	1.6
5	11	1992	13.0	22.2	1.0	1.9
6	11	1992	11.1	22.4	0.0	1.5
7	11	1992	10.0	23.0	0.0	1.6
8	11	1992	9.6	23.7	0.0	1.8
9	11	1992	8.6	28.4	0.0	2.3
10	11	1992	15.1	25.3	0.0	2.3
11	11	1992	14.0	24.6	0.0	2.0
12	11	1992	13.5	23.3	0.0	1.9
13	11	1992	12.4	20.4	0.0	1.7
14	11	1992	13.0	24.0	0.0	2.2
15	11	1992	10.8	24.6	0.0	2.2
16	11	1992	12.3	22.6	0.0	2.1
17	11	1992	11.4	18.4	11.0	1.5
18	11	1992	9.8	15.2	7.5	1.4
19	11	1992	10.0	18.0	0.8	1.4
20	11	1992	15.0	20.5	0.0	1.7
