Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
18	12	2003	-0.64	2.19	0.29	0.3737940561338625
19	12	2003	0.63	4.99	0.29	0.5579391017331219
20	12	2003	0.3	3.26	8.89	0.24096939739124137
21	12	2003	-1.77	3.08	2.72	0.4551385999965576
22	12	2003	-2.68	2.8	1.68	0.4515682307796018
23	12	2003	3.25	7.59	5.31	0.40388250806360826
24	12	2003	6.94	7.87	0.85	0.18623906184609762
25	12	2003	7.37	8.52	2.67	0.20349858587260022
26	12	2003	2.86	7.58	9.26	0.40764397903828375
27	12	2003	0.98	3.04	1.27	0.3236846426254615
28	12	2003	-1.79	2.62	0.13	0.5072096374682357
29	12	2003	-3.6	0.76	0.1	0.4870102432062817
30	12	2003	-3.72	0.23	0.07	0.3925890094486726
31	12	2003	-4.16	0.15	12.82	0.32683118997845634
1	1	2004	-0.13	3.25	5.71	0.36652090613535027
2	1	2004	-1.94	1.69	0.46	0.3746680171799242
3	1	2004	-1.74	2.73	2.23	0.3590652257131345
4	1	2004	0.67	2.3	1.08	0.19061665580372322
5	1	2004	2.02	7.44	3.1	0.4843440728680228
6	1	2004	3.92	7.85	4.83	0.5361619275597019
7	1	2004	3.03	7.44	2.12	0.43743263061404397
8	1	2004	5.12	7.85	10.69	0.3166337760699751
9	1	2004	2.89	5.11	3.18	0.3511098335200373
10	1	2004	1.76	8.03	0.62	0.589986755068294
11	1	2004	3.35	9.25	5.64	0.6883419095757433
12	1	2004	1.37	5.16	6.2	0.5287969017720844
13	1	2004	2.32	5.2	6.58	0.4395757454568508
14	1	2004	0.22	3.24	0.54	0.410945150822264
15	1	2004	1.38	4.81	9.8	0.31081700896579884
16	1	2004	-1.11	4.63	1.21	0.6149732310675524
17	1	2004	-1.36	2.87	0.53	0.5430033790833204
18	1	2004	-3.06	5.58	3.12	0.6460250685499366
19	1	2004	5.73	8.56	3.43	0.33331506978439074
20	1	2004	7.1	7.91	5.77	0.1950110745164209
21	1	2004	4.58	7.28	0.66	0.3949437077681043
22	1	2004	4.12	5.86	0.54	0.2949516614663956
23	1	2004	4.57	6.56	6.17	0.24748572456463427
24	1	2004	2.94	5.32	0.29	0.5354062599938731
25	1	2004	0.8	4.3	0.36	0.5993082575871711
26	1	2004	-0.46	2.93	0.68	0.5458948973585478
27	1	2004	-2.56	0.63	1.92	0.5450349606778286
28	1	2004	-3.2	1.17	2.88	0.43188315232487573
29	1	2004	-3.0	2.48	0.52	0.6829177962037729
30	1	2004	0.89	5.9	4.44	0.4944786144672088
31	1	2004	2.46	9.48	27.41	0.6113993571712364
1	2	2004	2.12	8.23	6.47	0.7343175881200332
2	2	2004	5.98	10.68	2.69	0.5278338012528689
3	2	2004	10.0	12.4	7.42	0.42329994888169425
4	2	2004	9.63	11.67	10.54	0.3625391156140636
5	2	2004	6.93	10.31	0.17	0.6572051109544021
6	2	2004	3.82	7.8	0.88	0.8387643949059405
7	2	2004	0.05	5.27	5.79	0.7408961393303557
8	2	2004	-2.64	3.83	1.61	0.9035716359630271
9	2	2004	-3.01	2.56	0.03	0.5917197515610391
10	2	2004	0.57	7.3	0.35	0.686315355001088
11	2	2004	5.16	9.52	0.42	0.9375546403615218
12	2	2004	5.5	7.76	0.94	0.5137542106369859
13	2	2004	4.31	7.99	0.87	0.5974324144233911
14	2	2004	4.21	5.96	3.12	0.4662764944821151
15	2	2004	2.45	6.43	0.38	0.7840995292078878
16	2	2004	0.79	6.32	1.33	0.723854156636405
17	2	2004	0.85	6.48	2.14	1.074158968061264
18	2	2004	-0.25	6.37	0.1	1.2736294500904564
19	2	2004	-1.71	6.03	0.14	1.0134899324976836
20	2	2004	-2.49	4.48	0.03	1.1984384353235245
21	2	2004	-3.08	4.78	0.04	1.2634648098591388
22	2	2004	-2.02	1.44	0.32	0.9096056895964008
23	2	2004	-2.16	2.51	0.16	0.9926477152966011
24	2	2004	-2.71	3.73	4.91	0.7405379879265015
25	2	2004	-3.32	0.32	0.23	0.8239471326111907
26	2	2004	-2.69	0.27	0.45	0.7826698463250256
27	2	2004	-2.28	0.91	1.78	0.7178366793684595
28	2	2004	-1.55	2.09	1.58	0.9655800236574684
29	2	2004	-2.33	3.43	0.2	1.167054615912235
1	3	2004	-3.76	3.97	0.0	1.3310841692116264
2	3	2004	-5.06	4.06	0.01	1.2455151494162409
3	3	2004	-1.14	4.4	3.09	0.6207078969665022
4	3	2004	1.25	8.05	0.72	1.1383857573126952
5	3	2004	1.3	6.95	1.06	1.2368476631744731
6	3	2004	1.47	6.73	0.72	1.235029905980935
7	3	2004	0.36	5.61	1.22	1.2734811430658337
8	3	2004	-1.71	7.68	0.06	1.6563441761893707
9	3	2004	-2.49	5.84	0.15	1.1309435759404214
10	3	2004	-2.1	3.06	1.03	0.7069036175527663
11	3	2004	-1.48	3.15	0.9	0.7162104708786535
12	3	2004	-1.52	2.58	1.65	0.5361536374066276
13	3	2004	0.69	7.02	1.58	1.1757362059519605
14	3	2004	3.46	10.12	5.48	1.0375906517631508
15	3	2004	5.07	11.11	2.29	1.129230649691387
16	3	2004	8.55	13.3	0.34	1.165995580221491
17	3	2004	2.58	9.93	0.23	1.9730368903898887
18	3	2004	0.81	7.82	2.11	1.1066769088736015
19	3	2004	3.02	8.31	8.63	1.2225574711291993
20	3	2004	3.14	10.73	6.54	1.4312716886030792
21	3	2004	2.28	6.59	5.13	1.2474185244907503
22	3	2004	1.94	6.09	1.41	1.5241242593228792
23	3	2004	1.61	5.86	0.96	1.3048904312907041
24	3	2004	0.27	5.73	0.73	1.5282540660345896
25	3	2004	0.87	7.17	4.77	1.4417712591596286
26	3	2004	-0.67	5.83	1.19	0.9833501941955953
27	3	2004	4.98	9.35	0.66	1.2308035262481993
28	3	2004	4.09	10.02	0.93	1.7190530219424287
29	3	2004	4.8	12.15	0.64	1.7974202376399928
30	3	2004	1.74	11.3	0.03	2.4762212177745706
31	3	2004	3.19	13.03	0.17	2.5846882157377555
1	4	2004	4.67	12.06	2.31	1.5607991996228188
2	4	2004	4.64	11.1	7.93	1.8066189423378936
3	4	2004	4.35	11.46	9.9	1.5072212243695562
4	4	2004	4.19	8.01	6.48	1.3984146149852092
5	4	2004	2.58	6.79	3.03	1.4000725252241226
6	4	2004	2.67	6.84	1.61	1.5723952952799352
7	4	2004	1.08	7.68	1.97	1.6921664654355788
8	4	2004	0.94	7.75	0.52	1.8151455479285934
9	4	2004	-0.27	8.42	0.73	1.4588842268392788
10	4	2004	4.49	9.62	1.59	1.5267047078542477
11	4	2004	4.19	11.17	0.64	2.427646772136783
12	4	2004	3.94	12.14	1.55	2.237078516838866
13	4	2004	4.25	13.03	0.82	2.3828083255732726
14	4	2004	6.44	10.84	0.81	1.3136996373911174
15	4	2004	4.61	11.42	3.08	1.709607003606193
16	4	2004	4.98	9.51	11.66	2.07096197007182
17	4	2004	4.81	10.16	3.47	1.9952625286807484
18	4	2004	3.78	9.22	16.67	1.9918916991479996
19	4	2004	2.9	9.48	2.23	2.626043476931488
20	4	2004	1.98	10.73	2.04	2.368174762228291
21	4	2004	6.58	12.98	5.78	1.7510745716487635
22	4	2004	4.05	12.24	0.7	3.2067125769801335
23	4	2004	4.45	14.63	0.15	2.063236838901035
24	4	2004	7.95	17.58	0.11	3.285550386696738
25	4	2004	10.05	17.93	0.85	3.7951091027395334
26	4	2004	9.52	16.89	3.15	3.4855087319891287
27	4	2004	7.86	10.77	5.59	1.4005774195914997
28	4	2004	5.5	9.56	2.74	1.6311622959019734
29	4	2004	4.69	10.25	1.78	1.8752001365792492
30	4	2004	5.43	13.57	0.13	2.609707333419017
1	5	2004	5.55	14.58	0.01	3.3848358746789797
2	5	2004	3.59	16.28	0.17	4.259283661966814
3	5	2004	5.92	9.9	1.82	2.9397506383216134
4	5	2004	4.4	9.22	11.62	2.604346911904456
5	5	2004	5.01	10.57	3.13	2.2720296374821762
6	5	2004	4.0	11.73	1.36	2.777135376188385
7	5	2004	3.68	11.98	5.75	3.2918609573741433
8	5	2004	7.84	16.02	4.02	2.0132796010978335
9	5	2004	7.92	13.76	1.99	2.160269535055242
10	5	2004	6.64	17.02	1.07	3.6434625827652067
11	5	2004	7.64	14.25	0.66	2.6116295064080957
12	5	2004	6.8	12.37	0.91	2.5243721547536713
13	5	2004	8.26	14.3	0.27	2.8441465807059694
14	5	2004	8.39	15.83	0.8	3.433855088425888
15	5	2004	8.21	17.37	0.15	3.7493254797156825
16	5	2004	6.15	19.23	0.0	4.9616328294202265
17	5	2004	7.12	16.18	0.03	3.402845479287074
18	5	2004	5.81	15.63	0.01	4.656930128685438
19	5	2004	7.94	14.63	0.32	2.8257921739818377
20	5	2004	5.43	13.63	0.8	3.541552543802911
21	5	2004	3.72	11.59	1.65	2.9388006027982607
22	5	2004	1.76	13.24	0.01	4.0303248084301515
23	5	2004	4.92	16.12	0.01	4.6523980524838136
24	5	2004	6.42	15.33	0.02	4.0924290373520416
25	5	2004	5.29	14.05	1.02	3.3029828320744246
26	5	2004	4.62	13.76	0.31	3.3355942515273873
27	5	2004	4.66	15.89	0.02	4.680088293517236
28	5	2004	5.57	14.19	1.48	2.127484312875964
29	5	2004	9.53	14.58	2.86	2.368219268174307
30	5	2004	6.93	14.94	1.27	3.895555945222796
31	5	2004	4.98	17.6	0.92	4.485239349888634
1	6	2004	8.95	15.9	4.87	2.5620016376065298
2	6	2004	8.51	16.43	0.56	3.878816394495266
3	6	2004	8.51	14.83	4.77	1.709986485191449
4	6	2004	10.09	16.08	0.27	3.528836159951481
5	6	2004	8.39	17.95	0.25	2.829753491902609
6	6	2004	8.71	19.95	0.83	3.6200637701747436
7	6	2004	12.45	20.54	0.53	3.9216276427852814
8	6	2004	12.03	22.73	0.35	3.9016212255172844
9	6	2004	11.48	19.37	0.26	3.4786539537931107
10	6	2004	11.32	19.5	1.13	3.684014169361102
11	6	2004	10.08	14.72	1.43	2.6375000264583193
12	6	2004	10.01	17.84	0.82	3.7999029619521236
13	6	2004	8.64	20.04	0.22	4.402740275449718
14	6	2004	12.89	19.23	0.17	3.9215650202457715
15	6	2004	10.4	17.82	0.36	3.554470324507098
16	6	2004	8.58	17.58	0.07	3.760098213685648
17	6	2004	10.1	16.8	3.59	2.7829433139178503
18	6	2004	4.94	12.59	6.07	2.7626929211127504
19	6	2004	3.79	11.15	2.69	2.6454296607271353
20	6	2004	6.15	12.18	3.18	3.03292891844666
21	6	2004	6.06	13.69	2.61	3.5763623393977655
22	6	2004	5.7	17.0	9.49	4.389568970187
23	6	2004	10.55	16.17	16.07	2.8033282436736378
24	6	2004	8.38	11.15	5.03	1.554818911471705
25	6	2004	7.76	16.19	0.38	4.216627173719413
26	6	2004	6.25	14.64	4.05	1.712879284935937
27	6	2004	9.74	17.35	1.05	3.595181764794086
28	6	2004	8.87	15.27	0.8	3.7517481570408946
29	6	2004	10.88	16.75	2.15	2.187627725820592
30	6	2004	9.8	16.46	7.61	2.4167926323422178
1	7	2004	8.79	14.93	1.89	3.242076472758632
2	7	2004	8.59	15.72	4.82	3.0010176293883752
3	7	2004	9.51	14.68	4.59	2.873130316865413
4	7	2004	9.48	15.46	4.03	3.225726146250126
5	7	2004	8.79	16.38	2.29	4.167115372472018
6	7	2004	8.34	17.1	2.14	4.001801168885141
7	7	2004	9.19	16.46	1.09	3.4028199424005567
8	7	2004	8.66	11.03	11.42	1.2544378865689068
9	7	2004	7.74	14.51	0.66	3.2041655682565446
10	7	2004	6.27	14.09	2.36	2.340144876495053
11	7	2004	9.05	15.94	2.98	2.453450213255225
12	7	2004	9.85	16.73	3.38	2.898332725287625
13	7	2004	7.26	17.22	0.17	4.266071225771032
14	7	2004	11.11	16.9	3.31	2.5794438764373275
15	7	2004	11.15	16.32	5.14	2.4244197479426366
16	7	2004	10.44	17.05	1.35	3.809430443171509
17	7	2004	8.61	17.13	9.45	2.961875631879634
18	7	2004	8.05	17.05	0.17	4.281136766371613
19	7	2004	7.08	17.59	1.66	4.247719242503616
20	7	2004	9.96	20.6	3.22	3.5988933149947213
21	7	2004	12.72	20.68	1.66	3.8569396526442112
22	7	2004	10.57	17.37	5.39	2.532367413280764
23	7	2004	9.08	17.52	0.11	3.9045392467151014
24	7	2004	10.25	15.19	1.47	2.1959686802390164
25	7	2004	10.37	16.93	5.1	3.0090201563463657
26	7	2004	9.2	18.64	0.27	3.4910052480656586
27	7	2004	9.97	19.63	0.81	3.2704926269293297
28	7	2004	13.9	20.58	1.43	3.2161975509449863
29	7	2004	13.9	22.51	2.92	3.1376022398671894
30	7	2004	13.89	20.84	2.59	3.533599523763504
31	7	2004	11.77	20.32	0.72	4.000249800737627
1	8	2004	10.41	20.86	0.15	4.558715028888384
2	8	2004	11.26	21.37	0.57	3.7279999448799828
3	8	2004	14.08	22.37	7.13	2.398548264746246
4	8	2004	14.27	20.43	6.0	2.093948251737972
5	8	2004	13.71	22.71	10.76	3.60258738883255
6	8	2004	14.25	22.65	5.96	3.7122278391810575
7	8	2004	13.87	23.73	0.14	4.9097863113950595
8	8	2004	14.51	24.52	2.87	4.485055587431928
9	8	2004	16.74	21.25	25.02	1.3209254058333806
10	8	2004	14.23	19.29	45.26	1.4450012261937357
11	8	2004	13.71	21.29	2.32	3.5863463485642524
12	8	2004	13.48	18.8	13.86	2.0680708301017323
13	8	2004	10.39	20.08	3.9	3.057801274545488
14	8	2004	8.58	21.23	1.0	4.209557962979437
15	8	2004	12.58	20.36	1.4	3.1462896904566513
16	8	2004	12.37	19.57	4.17	3.3079090014941124
17	8	2004	11.21	20.01	4.06	3.403967485754458
18	8	2004	13.18	19.83	8.67	2.8401318888963063
19	8	2004	11.83	17.08	10.83	1.5456716868934277
20	8	2004	8.81	14.8	18.6	2.169737138158545
21	8	2004	7.05	15.42	0.55	3.512855795317681
22	8	2004	8.78	16.39	0.14	2.7994786623591597
23	8	2004	11.58	16.3	15.54	1.2499915073963814
24	8	2004	11.44	17.12	7.64	2.5580694854016266
25	8	2004	10.58	18.01	6.52	2.8318703884569403
26	8	2004	8.9	16.31	2.28	2.277612446949397
27	8	2004	9.01	15.75	1.74	2.89634556902213
28	8	2004	7.3	14.98	0.38	2.7125720833348987
29	8	2004	10.18	15.29	3.41	2.1709467450671607
30	8	2004	8.9	16.11	1.55	2.876570161141574
31	8	2004	7.33	15.8	0.06	3.4273770191155766
1	9	2004	6.15	17.69	0.04	3.311979679645984
2	9	2004	9.62	18.54	0.01	2.5687188667944962
3	9	2004	11.2	19.36	0.14	2.706326671573734
4	9	2004	12.79	20.9	0.77	2.690604564011545
5	9	2004	11.74	22.36	0.08	3.2628100031971714
6	9	2004	11.51	18.87	0.89	2.5140015686153365
7	9	2004	8.83	17.64	0.13	3.641447734183935
8	9	2004	7.4	18.18	0.33	3.8676916891373425
9	9	2004	8.65	19.83	0.26	3.9346494809281043
10	9	2004	8.99	19.4	2.34	2.4548635167023467
11	9	2004	9.5	16.77	6.17	2.0126648516924504
12	9	2004	9.41	14.36	3.16	1.6586278803670491
13	9	2004	8.33	13.38	4.76	2.1614984249413722
14	9	2004	7.86	13.19	7.05	2.0156847300174565
15	9	2004	6.1	13.43	0.34	2.736404633040423
16	9	2004	6.4	14.91	3.73	1.4430619967258553
17	9	2004	11.64	16.24	1.75	2.2081004502373394
18	9	2004	9.11	14.63	1.83	2.328484842301681
19	9	2004	8.44	12.44	2.81	1.5434494926870146
20	9	2004	9.14	12.86	4.6	1.5640153565421944
21	9	2004	8.91	11.58	1.87	1.452908602209387
22	9	2004	9.26	13.87	4.66	1.1520764992649828
23	9	2004	7.15	13.98	1.7	2.1250412153921445
24	9	2004	4.55	11.55	0.08	2.324888543213619
25	9	2004	6.66	14.51	1.53	1.6267622975825995
26	9	2004	9.65	14.66	1.13	1.2577644393850749
27	9	2004	11.12	15.55	0.77	1.268169494062259
28	9	2004	9.47	15.04	1.2	1.4998959395976137
29	9	2004	7.23	13.92	0.95	1.4254788719885882
30	9	2004	8.86	15.91	6.54	1.4521965813569717
1	10	2004	6.4	14.13	4.41	1.2944547265931408
2	10	2004	7.87	12.23	1.5	1.3954642742260936
3	10	2004	6.83	13.24	3.55	1.3248615454376216
4	10	2004	6.07	14.12	5.24	1.9892532377606864
5	10	2004	6.88	12.76	2.25	1.4490435331361677
6	10	2004	7.38	9.37	3.64	0.7728257493190892
7	10	2004	5.72	12.88	1.05	1.9129700967988736
8	10	2004	5.58	11.77	0.41	1.652471186009762
9	10	2004	5.36	10.46	0.53	1.1259585881280803
10	10	2004	6.33	11.58	0.13	1.1843667407538052
11	10	2004	5.14	10.79	0.02	1.2017533715500042
12	10	2004	4.95	10.29	4.96	0.7915794240650573
13	10	2004	6.88	12.36	6.54	1.0887314809829376
14	10	2004	5.92	11.33	1.19	1.1613590667502238
15	10	2004	4.95	9.58	5.81	1.2564196684310343
16	10	2004	6.35	9.52	5.14	0.6717989085282169
17	10	2004	5.24	10.51	2.52	0.9715373448985407
18	10	2004	4.09	10.62	0.58	1.3810931512867601
19	10	2004	2.31	9.13	1.29	0.8849407551807769
20	10	2004	5.92	11.33	17.99	0.7158675051513116
21	10	2004	5.01	11.36	8.89	1.1277910084892753
22	10	2004	6.48	11.97	7.94	0.9517380714655086
23	10	2004	9.52	12.03	10.08	0.7820928143567457
24	10	2004	9.17	12.6	4.54	0.8299478707931416
25	10	2004	7.07	11.04	4.47	0.7625035613788604
26	10	2004	3.37	9.81	0.54	1.1491904352087303
27	10	2004	3.37	9.1	1.13	0.8377486450638014
28	10	2004	7.8	12.67	7.77	1.1310213885190503
29	10	2004	8.04	11.37	4.38	0.5407733560289691
30	10	2004	7.96	13.01	0.66	1.0956072938332313
31	10	2004	7.27	11.65	0.29	0.8251393666517057
1	11	2004	6.05	8.58	0.27	0.5924787892461439
2	11	2004	6.35	9.55	2.74	0.4975647280487865
3	11	2004	6.13	10.28	1.05	0.6366827786399927
4	11	2004	5.34	9.01	3.23	0.8990526537473287
5	11	2004	4.96	9.15	0.76	0.5720633325327553
6	11	2004	8.15	11.7	3.21	0.5712889033016224
7	11	2004	8.02	10.56	1.38	0.6170376541437268
8	11	2004	6.72	9.95	0.66	0.7251442413916838
9	11	2004	4.07	9.15	3.3	0.7426372092785604
10	11	2004	1.47	6.65	0.55	0.803240494182569
11	11	2004	-0.2	9.37	0.57	0.8684379272937788
12	11	2004	0.15	10.25	0.56	1.2262929524960393
13	11	2004	-1.69	5.81	0.03	1.0127124856793388
14	11	2004	1.13	7.82	0.24	0.7033843256190957
15	11	2004	6.48	9.19	0.98	0.49057230542173436
16	11	2004	8.87	10.51	2.01	0.31466104172221343
17	11	2004	5.99	10.95	1.93	0.7061823603824745
18	11	2004	0.12	5.78	9.83	0.5381993965130645
19	11	2004	-2.22	1.76	0.1	0.6278287645945255
20	11	2004	-2.95	1.89	0.14	0.5625711172362102
21	11	2004	-1.65	9.2	2.46	0.9149550112593798
22	11	2004	8.51	9.77	1.18	0.35750439451735383
23	11	2004	6.92	8.89	0.71	0.42749769481145594
24	11	2004	5.73	8.05	1.08	0.34368024019678667
25	11	2004	5.48	7.62	0.67	0.3492318443254026
26	11	2004	4.24	8.62	1.68	0.6290243881884356
27	11	2004	4.24	7.24	1.2	0.3670945544885013
28	11	2004	2.26	5.52	1.44	0.5271717804345089
29	11	2004	-1.1	4.14	0.1	0.5849801933215437
30	11	2004	-0.91	4.31	0.32	0.4933558104090926
1	12	2004	1.73	4.73	0.33	0.38916181264846167
2	12	2004	-2.16	3.55	0.44	0.6432126227492752
3	12	2004	-1.77	7.72	1.29	0.7987054792592532
4	12	2004	6.62	8.27	0.31	0.30611068849494616
5	12	2004	4.9	8.0	0.23	0.5191548991772293
6	12	2004	6.78	8.48	0.63	0.2813525632674937
7	12	2004	0.02	6.98	0.01	0.8325922515234974
8	12	2004	1.46	7.98	0.28	0.6549431096172695
9	12	2004	2.01	5.27	0.16	0.44770776606197316
10	12	2004	0.51	5.92	0.63	0.5015887516622693
11	12	2004	5.33	7.86	1.3	0.31616939656440957
12	12	2004	4.12	6.12	0.18	0.29046385180525924
13	12	2004	0.69	3.81	0.25	0.2861388546361828
14	12	2004	2.4	8.58	1.37	0.5420030491905611
15	12	2004	0.98	9.17	2.38	0.934752720142362
16	12	2004	4.42	7.82	4.1	0.42592101471741417
17	12	2004	1.24	4.37	3.76	0.41800541625666665
18	12	2004	-0.99	4.11	1.85	0.5369772564129718
19	12	2004	-2.84	2.0	0.01	0.5599391063615409
20	12	2004	-2.55	2.13	2.17	0.361164734333833
21	12	2004	-0.63	3.41	2.43	0.47136095855536736
22	12	2004	3.6	9.57	5.07	0.6367474228715084
23	12	2004	6.33	8.95	2.23	0.3779508867740319
24	12	2004	2.23	6.1	5.25	0.35193597156456713
25	12	2004	-1.49	2.37	0.91	0.3851410538154019
26	12	2004	-1.17	2.08	0.33	0.4315037306893499
27	12	2004	-1.43	5.34	5.89	0.5350135548554291
28	12	2004	1.55	4.43	0.98	0.3668709423346831
29	12	2004	2.2	9.18	2.04	0.6284442865466213
30	12	2004	7.34	9.42	4.25	0.32900837512310566
31	12	2004	4.78	8.63	1.29	0.5869468486217672
1	1	2005	2.48	8.57	5.2	0.5725668899516958
2	1	2005	1.58	4.97	1.49	0.41372914996401433
3	1	2005	5.25	7.55	0.83	0.2963685000268115
4	1	2005	2.9	8.09	1.8	0.6594554498711678
5	1	2005	2.94	7.07	2.53	0.4018864427385363
6	1	2005	2.95	8.93	0.91	0.590682915007233
7	1	2005	8.37	10.08	9.45	0.22311729452209977
8	1	2005	2.86	9.55	5.05	0.7315164670656638
9	1	2005	4.31	10.41	3.37	0.6412373331687954
10	1	2005	4.63	10.33	1.36	0.7971118174067766
11	1	2005	3.66	10.37	2.22	0.6744299526254639
12	1	2005	2.58	4.83	2.24	0.37625058456595695
13	1	2005	-1.29	4.83	0.13	0.6735458549323379
14	1	2005	-0.29	3.69	0.53	0.41784839484627767
15	1	2005	3.33	8.24	0.74	0.4897319616699606
16	1	2005	4.55	8.28	1.07	0.5171041171377752
17	1	2005	0.69	7.76	5.3	0.7642718839544684
18	1	2005	-0.39	3.78	4.68	0.4448344532487922
19	1	2005	1.57	8.82	2.23	0.734763633092258
20	1	2005	3.1	6.85	1.94	0.4760390075961838
21	1	2005	0.23	4.22	0.17	0.5224853302680401
22	1	2005	-2.35	1.08	0.22	0.43603509451829636
23	1	2005	-2.67	2.62	0.19	0.6488418694584722
24	1	2005	-1.45	1.73	1.04	0.5000782506746805
25	1	2005	0.05	2.55	2.22	0.37823965425619266
26	1	2005	-1.33	3.86	1.05	0.5588488037468362
27	1	2005	3.01	5.29	0.95	0.46949418209975896
28	1	2005	2.48	5.21	2.58	0.5323767854069323
29	1	2005	3.12	6.43	0.51	0.7465321208185862
30	1	2005	3.04	5.82	0.35	0.6014508051514845
31	1	2005	5.0	8.37	0.37	0.5665012241527636
1	2	2005	3.74	9.2	0.36	0.9518820813521338
2	2	2005	2.94	7.0	0.42	0.7607242678010346
3	2	2005	4.89	8.58	0.39	0.6661791534904508
4	2	2005	3.7	7.25	0.67	0.5292094263863993
5	2	2005	3.26	5.02	3.2	0.4389164596204898
6	2	2005	2.05	4.12	1.36	0.4336983530209836
7	2	2005	1.75	4.19	0.34	0.5814030610224638
8	2	2005	2.15	6.31	0.58	0.6586615463711496
9	2	2005	4.74	8.35	2.82	0.5786165055443103
10	2	2005	1.95	7.46	1.42	1.0222243517067513
11	2	2005	0.23	8.4	6.45	0.895619037440731
12	2	2005	3.3	9.11	5.13	0.9258610740896566
13	2	2005	-0.75	4.76	2.06	0.8345208424641075
14	2	2005	-0.85	3.67	0.39	0.782959147111142
15	2	2005	-1.84	4.65	0.77	1.1279428984738358
16	2	2005	-1.7	4.04	0.21	0.7377459876033023
17	2	2005	0.83	6.84	0.89	1.0787743575435893
18	2	2005	0.86	7.0	0.74	1.1408413845476162
19	2	2005	-2.17	1.66	0.3	0.8068255713745611
20	2	2005	-2.06	2.26	1.31	0.9218669194669842
21	2	2005	-1.12	1.86	1.21	0.8011202208815634
22	2	2005	-1.74	1.87	1.86	0.6907273594790864
23	2	2005	-1.83	0.71	2.31	0.6906514842348497
24	2	2005	-0.84	1.16	4.33	0.524253331627165
25	2	2005	-1.27	2.57	1.73	0.6424130233383973
26	2	2005	-1.56	3.76	1.38	0.9246814193333592
27	2	2005	-2.23	1.83	0.45	0.9364798493888362
28	2	2005	-2.6	2.67	1.8	0.8510223103482015
1	3	2005	-0.98	4.67	3.16	0.9418702195490525
2	3	2005	-3.37	2.39	1.85	0.9281132850598631
3	3	2005	-2.7	2.28	1.13	1.0458546135245512
4	3	2005	-0.7	4.34	2.7	1.1084420563828097
5	3	2005	-2.13	2.98	1.49	0.9662000085617264
6	3	2005	-4.23	3.91	0.05	1.320544241751219
7	3	2005	-1.35	6.33	0.35	1.2406530874910653
8	3	2005	0.01	7.04	0.2	1.4847795266639137
9	3	2005	0.22	6.9	0.69	1.3025094402448718
10	3	2005	1.53	7.78	0.72	1.1833119212643353
11	3	2005	0.51	6.44	1.62	1.0880689154408847
12	3	2005	-0.88	4.76	0.22	1.3592553637093163
13	3	2005	-2.06	3.37	0.59	1.3931407525831832
14	3	2005	0.58	5.87	5.57	1.0604253287032923
15	3	2005	5.65	10.19	1.63	0.6886176029829789
16	3	2005	9.23	11.15	1.23	0.7969067868661588
17	3	2005	8.85	12.12	1.2	0.9155307066347251
18	3	2005	7.55	12.19	1.24	0.9581677782457239
19	3	2005	6.83	14.33	0.21	1.9972103949201667
20	3	2005	4.76	11.57	0.32	2.076295353929188
21	3	2005	3.78	9.84	1.09	1.3728861466804594
22	3	2005	6.77	11.76	6.45	1.1896385277534707
23	3	2005	6.25	13.05	0.34	1.6563363973704508
24	3	2005	6.19	13.72	4.2	1.9961870903029226
25	3	2005	6.29	12.89	0.75	1.6565772295176144
26	3	2005	5.09	7.65	2.17	1.0565111807921699
27	3	2005	1.92	7.98	9.05	1.1112107695105427
28	3	2005	2.27	8.45	5.17	1.334960306779238
29	3	2005	3.44	8.85	0.81	1.6594625082053265
30	3	2005	3.46	6.31	4.96	0.8485012791246308
31	3	2005	2.9	12.85	0.69	1.9939246265982904
1	4	2005	5.97	11.02	1.28	1.1690653568047127
2	4	2005	3.42	14.96	0.03	2.7899461161061243
3	4	2005	1.12	13.12	2.59	2.4020621238292756
4	4	2005	3.66	9.83	1.21	2.1121808469785845
5	4	2005	3.3	7.63	2.26	1.47708007069364
6	4	2005	2.29	8.9	8.51	1.842187358655862
7	4	2005	0.92	8.44	3.49	1.911549988921395
8	4	2005	-1.54	2.83	0.55	1.8211559131419655
9	4	2005	-1.22	6.12	1.29	1.1684849387078409
10	4	2005	4.99	11.48	0.17	2.4308652772142674
11	4	2005	5.4	11.23	0.39	2.1906142282009546
12	4	2005	4.89	10.26	1.12	2.354007798756519
13	4	2005	3.73	8.55	5.8	1.9486743797986978
14	4	2005	3.78	8.44	13.98	1.0135111022455079
15	4	2005	1.05	5.51	15.9	1.0638200967909852
16	4	2005	1.16	7.68	2.58	1.091676942575981
17	4	2005	0.16	9.12	4.8	1.768234493105164
18	4	2005	1.56	8.35	8.98	1.258092004331552
19	4	2005	-0.65	11.49	1.02	3.1643240107995765
20	4	2005	0.99	8.62	4.63	1.5116219256597534
21	4	2005	0.17	12.65	0.02	2.8023867000663603
22	4	2005	-0.6	12.54	0.0	3.292518200382948
23	4	2005	0.95	11.33	0.0	3.3091179976651413
24	4	2005	0.94	13.35	0.02	3.6433307236820616
25	4	2005	2.48	13.98	0.08	3.6555643368087085
26	4	2005	4.23	11.76	6.65	1.8755615743249614
27	4	2005	5.51	11.23	0.96	3.1458131327812553
28	4	2005	5.82	12.19	5.69	1.7646795243124678
29	4	2005	6.5	14.27	0.08	3.634918830949443
